dateRep,cases,deaths,country,median_age,gdp_per_capita,diabetes_prevalence,curative_beds_per_hundred_thousand,life_expectancy,testing_rate,positivity_rate,Population,cases_per_capita
11/09/2020,497,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.06932396158160266
10/09/2020,754,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.1051715634457312
09/09/2020,495,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.06904499191729037
08/09/2020,511,10,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.07127674923178864
07/09/2020,220,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.030686663074351278
06/09/2020,208,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.02901284508847757
05/09/2020,271,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.037800389514314525
04/09/2020,312,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.04351926763271635
03/09/2020,442,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.06165229581301484
02/09/2020,337,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0470063884366199
01/09/2020,186,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.02594417878104244
31/08/2020,281,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.03919523783587595
30/08/2020,174,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.024270360795168738
29/08/2020,382,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.05328320588364631
28/08/2020,227,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.03166305689944427
27/08/2020,316,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.044077206961340924
26/08/2020,291,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.040590086157437366
25/08/2020,308,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.042961328304091786
24/08/2020,140,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0195278765018599
23/08/2020,216,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.030128723745726706
22/08/2020,275,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.03835832884293909
21/08/2020,308,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.042961328304091786
20/08/2020,425,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.05928105366636042
19/08/2020,158,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.022038603480670462
18/08/2020,344,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0479827822617129
17/08/2020,162,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.02259654280929503
16/08/2020,260,3,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.03626605636059696
15/08/2020,221,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.03082614790650742
14/08/2020,229,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.031942026563756554
13/08/2020,241,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.03361584454963026
12/08/2020,138,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.019248906837547618
11/08/2020,111,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.01548281636933178
10/08/2020,76,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.010600847243866805
09/08/2020,116,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.01618024053011249
08/08/2020,130,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.01813302818029848
07/08/2020,114,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.015901270865800208
06/08/2020,103,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.014366937712082643
05/08/2020,131,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.018272513012454625
04/08/2020,32,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.004463514628996549
03/08/2020,85,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.011856210733272084
02/08/2020,126,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.017575088851673915
01/08/2020,89,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.012414150061896652
31/07/2020,163,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.022736027641451172
30/07/2020,164,3,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.022875512473607314
29/07/2020,132,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.018411997844610766
28/07/2020,64,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.008927029257993099
27/07/2020,137,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.019109422005391476
26/07/2020,120,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.01673817985873706
25/07/2020,107,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.014924877040707211
24/07/2020,164,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.022875512473607314
23/07/2020,140,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0195278765018599
22/07/2020,139,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.01938839166970376
21/07/2020,108,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.015064361872863353
20/07/2020,63,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.008787544425836957
19/07/2020,102,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0142274528799265
18/07/2020,138,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.019248906837547618
17/07/2020,153,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.021341179319889752
16/07/2020,55,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0076716657685878195
15/07/2020,201,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.028036451263384575
14/07/2020,12,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.001673817985873706
13/07/2020,52,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.007253211272119393
12/07/2020,108,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.015064361872863353
11/07/2020,74,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.010321877579554519
10/07/2020,97,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.01353002871914579
09/07/2020,101,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.014087968047770358
08/07/2020,89,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.012414150061896652
07/07/2020,57,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.007950635432900104
06/07/2020,73,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.010182392747398378
05/07/2020,123,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.017156634355205487
04/07/2020,121,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0168776646908932
03/07/2020,138,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.019248906837547618
02/07/2020,37,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0051609387897772595
01/07/2020,111,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.01548281636933178
30/06/2020,41,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.005718878118401828
29/06/2020,63,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.008787544425836957
28/06/2020,64,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.008927029257993099
27/06/2020,67,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.009345483754461524
26/06/2020,47,5,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.006555787111338681
25/06/2020,33,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0046029994611526915
24/06/2020,31,3,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.004324029796840407
23/06/2020,35,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.004881969125464975
22/06/2020,38,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.005300423621933403
21/06/2020,62,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.008648059593680814
20/06/2020,30,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.004184544964684265
19/06/2020,40,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.005579393286245687
18/06/2020,17,6,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.002371242146654417
17/06/2020,33,3,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0046029994611526915
16/06/2020,27,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.003766090468215838
15/06/2020,24,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.003347635971747412
14/06/2020,20,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0027896966431228435
13/06/2020,30,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.004184544964684265
12/06/2020,28,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0039055753003719804
11/06/2020,34,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.004742484293308834
10/06/2020,13,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0018133028180298482
09/06/2020,21,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0029291814752789853
08/06/2020,46,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0064163022791825395
07/06/2020,19,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0026502118109667013
06/06/2020,62,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.008648059593680814
05/06/2020,36,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.005021453957621118
04/06/2020,31,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.004324029796840407
03/06/2020,11,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0015343331537175638
02/06/2020,21,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0029291814752789853
01/06/2020,4,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0005579393286245687
31/05/2020,44,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.006137332614870255
30/05/2020,51,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.00711372643996325
29/05/2020,28,23,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0039055753003719804
28/05/2020,18,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.002510726978810559
27/05/2020,38,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.005300423621933403
26/05/2020,20,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0027896966431228435
25/05/2020,32,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.004463514628996549
24/05/2020,46,4,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0064163022791825395
23/05/2020,29,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.004045060132528123
22/05/2020,57,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.007950635432900104
21/05/2020,18,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.002510726978810559
20/05/2020,78,3,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.010879816908179088
19/05/2020,25,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.003487120803903554
18/05/2020,14,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.0019527876501859902
17/05/2020,72,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.010042907915242236
16/05/2020,63,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.18559201915501927,0.23677910050583023,8877067.0,0.008787544425836957
