country,cases,deaths,date,median_age,gdp_per_capita,diabetes_prevalence,curative_beds_per_hundred_thousand,life_expectancy,testing_rate,positivity_rate,Population,cases_per_capita,deaths_per_capita,severity_ratio
Austria,0,0,2020-01-06,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.5071120459163666,0.3954372623574143,8877067.0,0.0,0.0,1.4982073172123203
Austria,0,0,2020-01-13,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.5071120459163666,0.3954372623574143,8877067.0,0.0,0.0,1.4982073172123203
Austria,0,0,2020-01-20,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.5071120459163666,0.3954372623574143,8877067.0,0.0,0.0,1.4982073172123203
Austria,0,0,2020-01-27,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.5071120459163666,0.3954372623574143,8877067.0,0.0,0.0,1.4982073172123203
Austria,0,0,2020-02-03,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.5071120459163666,0.3954372623574143,8877067.0,0.0,0.0,1.4982073172123203
Austria,0,0,2020-02-10,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.5071120459163666,0.3954372623574143,8877067.0,0.0,0.0,1.4982073172123203
Austria,0,0,2020-02-17,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.5071120459163666,0.3954372623574143,8877067.0,0.0,0.0,1.4982073172123203
Austria,0,0,2020-02-24,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.5071120459163666,0.3954372623574143,8877067.0,0.0,0.0,1.4982073172123203
Austria,14,0,2020-03-02,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.5071120459163666,0.3954372623574143,8877067.0,0.00017043124004879014,0.0,1.4986443402240013
Austria,88,0,2020-03-09,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.5071120459163666,0.3954372623574143,8877067.0,0.0010712820803066808,0.0,1.5009543190000283
