dateRep,cases,deaths,country,median_age,gdp_per_capita,diabetes_prevalence,curative_beds_per_hundred_thousand,life_expectancy,testing_rate,positivity_rate,Population,cases_per_capita,deaths_per_capita,severity_ratio
04/01/2021,13188,381,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.11206624116355256,0.35556174921373457,8877067.0,0.15561644276496142,0.0429,2.2202821300395263
28/12/2020,15164,656,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.11206624116355256,0.35556174921373457,8877067.0,0.17893294950620828,0.0739,2.293403496394441
21/12/2020,16186,816,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.11206624116355256,0.35556174921373457,8877067.0,0.19099239783088154,0.0919,2.3312223407338752
14/12/2020,19060,668,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.11206624116355256,0.35556174921373457,8877067.0,0.22490517129967882,0.0753,2.4375739636610123
07/12/2020,22794,828,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.11206624116355256,0.35556174921373457,8877067.0,0.268965817135618,0.0933,2.5757496630381644
30/11/2020,32058,705,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.11206624116355256,0.35556174921373457,8877067.0,0.3782796422625973,0.0794,2.9185615749369127
23/11/2020,42630,520,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.11206624116355256,0.35556174921373457,8877067.0,0.503027673268904,0.0586,3.309775686831728
16/11/2020,50986,344,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.11206624116355256,0.35556174921373457,8877067.0,0.6016272331524357,0.0388,3.6189872947576713
09/11/2020,41398,221,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.11206624116355256,0.35556174921373457,8877067.0,0.48849025611039376,0.0249,3.264185847080081
02/11/2020,28574,130,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.11206624116355256,0.35556174921373457,8877067.0,0.3371689593240831,0.0146,2.7896370605743
