country,cases,deaths,date,median_age,gdp_per_capita,diabetes_prevalence,curative_beds_per_hundred_thousand,life_expectancy,testing_rate,positivity_rate,Population,cases_per_capita,deaths_per_capita,severity_ratio
Austria,0,0,2020-01-06,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0,0.0,1.60026398771797
Austria,0,0,2020-01-13,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0,0.0,1.60026398771797
Austria,0,0,2020-01-20,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0,0.0,1.60026398771797
Austria,0,0,2020-01-27,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0,0.0,1.60026398771797
Austria,0,0,2020-02-03,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0,0.0,1.60026398771797
Austria,0,0,2020-02-10,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0,0.0,1.60026398771797
Austria,0,0,2020-02-17,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0,0.0,1.60026398771797
Austria,0,0,2020-02-24,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0,0.0,1.60026398771797
Austria,14,0,2020-03-02,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.00017043124004879014,0.0,1.600711196864968
Austria,88,0,2020-03-09,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0010712820803066808,0.0,1.6030750166419592
Austria,758,1,2020-03-16,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.009227634282641638,0.0,1.6244771686768777
Austria,2771,15,2020-03-23,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.033733211869656964,2e-06,1.6887794553131337
Austria,5182,70,2020-03-30,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.06308390613805932,8e-06,1.765795259128341
Austria,3170,118,2020-04-06,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.038590502211047484,1.3e-05,1.701524916002585
Austria,1954,146,2020-04-13,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.02378733164680971,1.6e-05,1.6626816072347326
Austria,773,102,2020-04-20,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.009410239182693913,1.1e-05,1.624956321334376
Austria,479,90,2020-04-27,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.00583118314166932,1e-05,1.6155649292474117
Austria,349,56,2020-05-04,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0042486073412162685,6e-06,1.6114122728824276
Austria,249,20,2020-05-11,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0030312413408677672,2e-06,1.6082179218324397
Austria,367,11,2020-05-18,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.004467733221278998,1e-06,1.6119872560714255
Austria,285,11,2020-05-25,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.003469493100993228,1e-06,1.6093678882104354
Austria,203,28,2020-06-01,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.002471252980707457,3e-06,1.6067485203494454
Austria,226,4,2020-06-08,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.002751247160787612,0.0,1.6074832210909427
Austria,170,5,2020-06-15,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.002069522200592452,1e-06,1.6056943845029494
Austria,247,13,2020-06-22,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0030068940208607974,1e-06,1.60815403481144
Austria,340,12,2020-06-29,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.004139044401184904,1e-06,1.6111247812879288
Austria,644,4,2020-07-06,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.007839837042244346,0.0,1.6208356084798916
Austria,578,2,2020-07-13,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.007036375482014336,0.0,1.6187273367868995
Austria,724,2,2020-07-20,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.008813729842523148,0.0,1.623391089319882
Austria,915,2,2020-07-27,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.011138898903188784,0.0,1.629492299825359
Austria,823,6,2020-08-03,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.010018922182868163,1e-06,1.62655349685937
Austria,702,3,2020-08-10,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.008545909322446477,0.0,1.6226883320888845
Austria,1362,7,2020-08-17,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.016580524924746584,1e-06,1.6437710490188047
Austria,1866,4,2020-08-24,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.022716049566503027,0.0,1.659870578310743
Austria,1979,1,2020-08-31,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.024091673146896832,0.0,1.6634801949972298
Austria,1976,3,2020-09-07,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.02405515216688638,0.0,1.66338436446573
Austria,4141,20,2020-09-14,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.05041112607443143,2e-06,1.7325420646979672
Austria,5222,10,2020-09-21,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.06357085253819872,1e-06,1.7670729995483359
Austria,4909,21,2020-09-28,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.05976049695710791,2e-06,1.7570746807618738
Austria,5152,26,2020-10-05,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.06271869633795477,3e-06,1.7648369538133446
Austria,7365,51,2020-10-12,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.0896590059256671,6e-06,1.8355279425495756
Austria,9574,46,2020-10-19,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.11655062087336548,5e-06,1.9060911572438075
Austria,16979,74,2020-10-26,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.20669657319917198,8e-06,2.142632852495409
Austria,28574,130,2020-11-02,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.34785016093958065,1.5e-05,2.5130178567415014
Austria,41398,221,2020-11-09,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.5039651768242724,2.5e-05,2.9226614353919445
Austria,50986,344,2020-11-16,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.6206862289376867,3.9e-05,3.228935814064781
Austria,42630,520,2020-11-23,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.518963125948566,5.9e-05,2.9620158403277945
Austria,32058,705,2020-11-30,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.39026319239172247,7.9e-05,2.6243090473230786
Austria,22794,828,2020-12-07,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.2774864061194373,9.3e-05,2.328384366052203
Austria,19060,668,2020-12-14,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.4577638640429338,0.4274193548387097,8877067.0,0.23202995966642428,7.5e-05,2.209107297845656
