dateRep,cases,deaths,country,median_age,gdp_per_capita,diabetes_prevalence,curative_beds_per_hundred_thousand,life_expectancy,testing_rate,positivity_rate,Population,cases_per_capita,deaths_per_capita,severity_ratio
01/02/2021,9451,291,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.11505326069293682,0.0328,1.2820158514181328
25/01/2021,10421,348,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.1268617108963173,0.0392,1.3137165803106834
18/01/2021,11406,383,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.13885276599975002,0.0431,1.3459075266603346
11/01/2021,15133,378,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.18422399683273866,0.0426,1.4677102241681026
04/01/2021,13188,381,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.1605462281259603,0.0429,1.4041453605639684
28/12/2020,15164,656,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.18460138029284667,0.0739,1.468723340246112
21/12/2020,16186,816,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.19704286081640837,0.0919,1.5021234896566131
14/12/2020,19060,668,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.23202995966642428,0.0753,1.5960491544372206
07/12/2020,22794,828,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.2774864061194373,0.0933,1.7180806200916356
30/11/2020,32058,705,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.39026319239172247,0.0794,2.020838921597394
23/11/2020,42630,520,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.518963125948566,0.0586,2.3663441853623848
16/11/2020,50986,344,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.6206862289376867,0.0388,2.6394279901316104
09/11/2020,41398,221,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.5039651768242724,0.0249,2.326080991552465
02/11/2020,28574,130,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.34785016093958065,0.0146,1.906977746894667
26/10/2020,16979,74,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.20669657319917198,0.0083,1.5280396525553683
19/10/2020,9574,46,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.11655062087336548,0.0052,1.2860356345663637
12/10/2020,7365,51,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0896590059256671,0.0057,1.2138429437172467
05/10/2020,5152,26,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.06271869633795477,0.0029,1.1415195282129025
28/09/2020,4909,21,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.05976049695710791,0.0024,1.1335780054078617
21/09/2020,5222,10,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.06357085253819872,0.0011,1.1438072096793754
14/09/2020,4141,20,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.05041112607443143,0.0023,1.1084788716042757
07/09/2020,1976,3,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.02405515216688638,0.0003,1.0377241519626559
31/08/2020,1979,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.024091673146896832,0.0001,1.037822195454076
24/08/2020,1866,4,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.022716049566503027,0.0005,1.034129223943913
17/08/2020,1362,7,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.016580524924746584,0.0008,1.0176579173853098
10/08/2020,702,3,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.008545909322446477,0.0003,0.9960883492728527
03/08/2020,823,6,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.010018922182868163,0.0007,1.0000427700934698
27/07/2020,915,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.011138898903188784,0.0002,1.0030494371636913
20/07/2020,724,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.008813729842523148,0.0002,0.9968073348766013
13/07/2020,578,2,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.007036375482014336,0.0002,0.9920358849608155
06/07/2020,644,4,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.007839837042244346,0.0005,0.9941928417720611
29/06/2020,340,12,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.004139044401184904,0.0014,0.9842577679748082
22/06/2020,247,13,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0030068940208607974,0.0015,0.9812184197407803
15/06/2020,170,5,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.002069522200592452,0.0006,0.9787019701276602
08/06/2020,226,4,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.002751247160787612,0.0005,0.9805321153008384
01/06/2020,203,28,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.002471252980707457,0.0032,0.979780448533283
25/05/2020,285,11,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.003469493100993228,0.0012,0.9824603039654369
18/05/2020,367,11,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.004467733221278998,0.0012,0.9851401593975905
11/05/2020,249,20,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0030312413408677672,0.0023,0.9812837820683938
04/05/2020,349,56,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0042486073412162685,0.0063,0.9845518984490691
27/04/2020,479,90,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.00583118314166932,0.0101,0.9888004497439469
20/04/2020,773,102,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.009410239182693913,0.0115,0.9984087119031322
13/04/2020,1954,146,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.02378733164680971,0.0164,1.0370051663589073
06/04/2020,3170,118,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.038590502211047484,0.0133,1.0767454615479186
30/03/2020,5182,70,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.06308390613805932,0.0079,1.1424999631271053
23/03/2020,2771,15,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.033733211869656964,0.0017,1.0637056771890243
16/03/2020,758,1,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.009227634282641638,0.0001,0.9979184944460311
09/03/2020,88,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0010712820803066808,0.0,0.9760221146955064
02/03/2020,14,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.00017043124004879014,0.0,0.9736037085738068
24/02/2020,0,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0,0.0,0.9731461722805123
17/02/2020,0,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0,0.0,0.9731461722805123
10/02/2020,0,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0,0.0,0.9731461722805123
03/02/2020,0,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0,0.0,0.9731461722805123
27/01/2020,0,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0,0.0,0.9731461722805123
20/01/2020,0,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0,0.0,0.9731461722805123
13/01/2020,0,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0,0.0,0.9731461722805123
06/01/2020,0,0,Austria,0.6698113207547172,0.3549296755721989,0.4672754946727549,0.7902415074930446,0.7626321974148063,0.40997564992524826,0.11821278979040853,8877067.0,0.0,0.0,0.9731461722805123
01/02/2021,16454,291,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.15483420023059988,0.0253,1.7334895913418666
25/01/2021,15206,373,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.143090363966604,0.0325,1.6942115107651723
18/01/2021,13845,344,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.1302831835537046,0.03,1.6513770014183125
11/01/2021,14706,384,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.13838530136083638,0.0334,1.6784751002777143
04/01/2021,11383,455,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.10711545528290499,0.0396,1.5738909161780708
28/12/2020,12584,534,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.11841701566195872,0.0465,1.611689774168944
21/12/2020,17683,654,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.16639924411557663,0.0569,1.7721696883200377
14/12/2020,16793,666,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.1580242326773103,0.058,1.7441588776523629
07/12/2020,15275,699,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.1437396626061999,0.0609,1.6963831354124412
30/11/2020,16253,874,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.1529427650630813,0.0761,1.7271635543259087
23/11/2020,22306,1123,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.20990225296850376,0.0978,1.9176685396870716
16/11/2020,33962,1328,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.31958667243415784,0.1156,2.2845157409706847
09/11/2020,53994,1411,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.5080903006716306,0.1229,2.9149792907401895
02/11/2020,99544,1056,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.9367215040570581,0.092,4.348566286147585
26/10/2020,105329,502,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.9911590784057892,0.0437,4.530636555487471
19/10/2020,72196,236,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.6793733997719941,0.0206,3.4878475781255998
12/10/2020,38830,139,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.36539516196391114,0.0121,2.4377254334765732
05/10/2020,18884,84,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.17770080449463038,0.0073,1.8099685463109105
28/09/2020,11274,39,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.10608975163484766,0.0034,1.5704603786918048
21/09/2020,10108,27,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.09511754563819762,0.0024,1.5337630694350535
14/09/2020,6158,19,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.057947551052633654,0.0017,1.4094454265841376
07/09/2020,3655,17,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.03439400764816109,0.0015,1.3306689556839246
31/08/2020,3121,28,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.029369000785201306,0.0024,1.3138624692833198
24/08/2020,3453,42,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.03249316235543098,0.0037,1.3243114458469916
17/08/2020,3751,75,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.035297379668468465,0.0065,1.3336903464975163
10/08/2020,4340,30,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.04083994341806269,0.0026,1.3522278380517416
03/08/2020,3759,20,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.03537266067016075,0.0017,1.3339421290653157
27/07/2020,2489,15,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.023421801651511066,0.0013,1.2939716464271733
20/07/2020,1385,19,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.013033023417976228,0.0017,1.2592256520708667
13/07/2020,704,13,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.006624728148920768,0.0011,1.2377926609869492
06/07/2020,637,25,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.0059942497597479105,0.0022,1.2356839819816299
29/06/2020,607,39,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.005711946003401856,0.0034,1.2347397973523824
22/06/2020,668,43,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.006285963641305501,0.0037,1.2366596394318523
15/06/2020,671,58,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.006314194016940107,0.0051,1.236754057894777
08/06/2020,847,113,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.0079703760541703,0.0098,1.2422932743863622
01/06/2020,1144,160,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.010765183241996249,0.0139,1.2516407022159122
25/05/2020,1510,230,Belgium,0.42452830188679247,0.31823783711735176,0.15372907153729082,0.701260140742992,0.7732079905992943,0.11090483728432643,0.24206774116302793,11484055.0,0.014209289069418124,0.02,1.263159754692731
